	feature	importance	normalized_importance	cumulative_importance
87	NM_000358	0.002041533130164708	0.002041533130164708	0.3789940508124346
88	NM_015417	0.002028797630553922	0.002028797630553922	0.3810228484429885
89	NM_004336	0.002010220985093767	0.002010220985093767	0.3830330694280823
90	NM_014321	0.0019945646309020657	0.0019945646309020657	0.3850276340589844
91	NM_004385	0.0019920297324976296	0.0019920297324976296	0.387019663791482
92	AL049932	0.0019905730578461036	0.0019905730578461036	0.3890102368493281
93	NM_004406	0.0019836606062880392	0.0019836606062880392	0.39099389745561614
94	NM_005342	0.001978013488365874	0.001978013488365874	0.392971910943982
95	Contig40552_RC	0.0019648349108914056	0.0019648349108914056	0.3949367458548734
96	NM_014903	0.0019295914667490158	0.0019295914667490158	0.3968663373216224
97	Contig55997_RC	0.0019203543354196575	0.0019203543354196575	0.39878669165704206
98	NM_006845	0.001916059439093787	0.001916059439093787	0.40070275109613585
99	NM_000959	0.001907221415354534	0.001907221415354534	0.4026099725114904
100	NM_001124	0.0018812691995881302	0.0018812691995881302	0.40449124171107853
101	AB020689	0.001871587705618407	0.001871587705618407	0.40636282941669694
102	Contig53357_RC	0.0018598000088714676	0.0018598000088714676	0.4082226294255684
103	Contig44652_RC	0.0018401855496677324	0.0018401855496677324	0.41006281497523617
104	NM_006379	0.0018112591087775186	0.0018112591087775186	0.41187407408401366
105	NM_004088	0.0017911250708586095	0.0017911250708586095	0.41366519915487227
106	X03084	0.0017851765708839244	0.0017851765708839244	0.4154503757257562
107	X98307	0.001766676869718841	0.001766676869718841	0.41721705259547504
108	NM_002266	0.0017541443066055058	0.0017541443066055058	0.41897119690208057
109	Contig32037_RC	0.0017472631008672293	0.0017472631008672293	0.42071846000294777
110	Contig57142_RC	0.0017274247874556152	0.0017274247874556152	0.4224458847904034
111	Contig27623_RC	0.0016916233237735956	0.0016916233237735956	0.424137508114177
112	NM_004171	0.0016824874847760297	0.0016824874847760297	0.425819995598953
113	M30818	0.0016658797964024363	0.0016658797964024363	0.42748587539535543
114	NM_007168	0.0016581672721198296	0.0016581672721198296	0.42914404266747525
115	NM_001450	0.0016537147265493805	0.0016537147265493805	0.43079775739402465
116	Contig44530_RC	0.0016371267926426991	0.0016371267926426991	0.43243488418666737
117	NM_001565	0.0016233411759402692	0.0016233411759402692	0.43405822536260763
118	AL137669	0.0016212556091040158	0.0016212556091040158	0.43567948097171166
119	NM_004181	0.0016193867282121327	0.0016193867282121327	0.4372988676999238
120	Contig50950_RC	0.0015859000047393661	0.0015859000047393661	0.43888476770466317
121	NM_002544	0.001571689133667981	0.001571689133667981	0.4404564568383312
122	NM_006727	0.0015364268067288183	0.0015364268067288183	0.44199288364506
123	NM_002318	0.001530176412027332	0.001530176412027332	0.44352306005708736
124	NM_005084	0.001529854905052696	0.001529854905052696	0.44505291496214006
125	Contig57825_RC	0.0015184939832322548	0.0015184939832322548	0.4465714089453723
126	Contig41887_RC	0.001517695625763523	0.001517695625763523	0.4480891045711358
127	AF041410	0.0014988211977391011	0.0014988211977391011	0.4495879257688749
128	Contig40026_RC	0.0014967283799016337	0.0014967283799016337	0.4510846541487765
129	NM_018306	0.0014936171970032644	0.0014936171970032644	0.45257827134577977
130	NM_000903	0.0014885927058819021	0.0014885927058819021	0.4540668640516617
131	Contig44870	0.0014840192800498937	0.0014840192800498937	0.45555088333171156
132	Contig21406_RC	0.0014742368580840598	0.0014742368580840598	0.45702512018979563
133	NM_005409	0.0014663824347230237	0.0014663824347230237	0.45849150262451865
134	AL110168	0.0014661495536604393	0.0014661495536604393	0.4599576521781791
135	NM_001185	0.001461942631445461	0.001461942631445461	0.4614195948096245
136	AB037791	0.00145326518741	0.00145326518741	0.46287285999703454
137	NM_004684	0.001452313644903051	0.001452313644903051	0.4643251736419376
138	Contig41676_RC	0.0014519171310317285	0.0014519171310317285	0.4657770907729693
139	NM_004358	0.001451274591868846	0.001451274591868846	0.46722836536483814
140	Contig16422_RC	0.0014470141845922416	0.0014470141845922416	0.4686753795494304
141	NM_001676	0.0014423807947941253	0.0014423807947941253	0.47011776034422453
142	NM_001809	0.0014145772550154454	0.0014145772550154454	0.47153233759923996
143	NM_005950	0.0013912314067431675	0.0013912314067431675	0.47292356900598315
144	Contig21225_RC	0.0013805838098675909	0.0013805838098675909	0.47430415281585075
145	AL137761	0.001352588371056992	0.001352588371056992	0.47565674118690776
146	Contig41530_RC	0.0013471282380990016	0.0013471282380990016	0.4770038694250068
147	NM_004986	0.0013421027129081836	0.0013421027129081836	0.47834597213791497
148	Contig3607_RC	0.0013407248171153343	0.0013407248171153343	0.4796866969550303
149	Contig41413_RC	0.0013385440722775716	0.0013385440722775716	0.48102524102730787
150	NM_001216	0.0013193657063110082	0.0013193657063110082	0.4823446067336189
151	NM_001333	0.0012953409845111166	0.0012953409845111166	0.48363994771813
152	NM_014681	0.0012895047987763768	0.0012895047987763768	0.4849294525169064
153	NM_004265	0.0012741462636758594	0.0012741462636758594	0.4862035987805822
154	Contig38580_RC	0.0012661312007244	0.0012661312007244	0.4874697299813066
155	Contig48328_RC	0.0012636751627847999	0.0012636751627847999	0.4887334051440914
156	Contig38983_RC	0.0012594504154630184	0.0012594504154630184	0.4899928555595544
157	Contig46937_RC	0.001254386560166637	0.001254386560166637	0.49124724211972104
158	NM_004950	0.0012536554883803119	0.0012536554883803119	0.49250089760810134
159	Contig51558_RC	0.0012466428098415734	0.0012466428098415734	0.4937475404179429
