	feature	importance	normalized_importance	cumulative_importance
268	NM_000067	0.0008485972514382131	0.0008485972514382131	0.4474396131912848
269	NM_000592	0.0008404287924080853	0.0008404287924080853	0.44828004198369287
270	Contig46089_RC	0.0008383219154766054	0.0008383219154766054	0.4491183638991695
271	Contig15531_RC	0.0008381868535312204	0.0008381868535312204	0.4499565507527007
272	NM_003287	0.000837628374001693	0.000837628374001693	0.4507941791267024
273	Contig41983_RC	0.0008358595162916183	0.0008358595162916183	0.451630038642994
274	AL117612	0.000831843065529856	0.000831843065529856	0.45246188170852386
275	NM_000089	0.0008317525160591238	0.0008317525160591238	0.45329363422458296
276	NM_013253	0.0008307220827931216	0.0008307220827931216	0.4541243563073761
277	NM_004335	0.0008305269281339251	0.0008305269281339251	0.45495488323551
278	Contig60315_RC	0.0008295141735801033	0.0008295141735801033	0.4557843974090901
279	NM_003022	0.0008283114024381755	0.0008283114024381755	0.45661270881152827
280	NM_002686	0.0008274924765456268	0.0008274924765456268	0.4574402012880739
281	NM_002483	0.0008266414205970085	0.0008266414205970085	0.4582668427086709
282	Contig41850_RC	0.0008257029549604455	0.0008257029549604455	0.45909254566363134
283	NM_000295	0.0008256286659630188	0.0008256286659630188	0.45991817432959436
284	NM_009588	0.0008249161876244678	0.0008249161876244678	0.46074309051721885
285	NM_006408	0.0008237536272803887	0.0008237536272803887	0.4615668441444992
286	NM_019000	0.000819079332892717	0.000819079332892717	0.46238592347739194
287	NM_001928	0.0008188489863853956	0.0008188489863853956	0.46320477246377734
288	K02276	0.0008174552554877506	0.0008174552554877506	0.4640222277192651
289	NM_012339	0.0008152222908399125	0.0008152222908399125	0.464837450010105
290	Contig34258_RC	0.000814510752996769	0.000814510752996769	0.4656519607631018
291	Contig45291_RC	0.0008144743909112431	0.0008144743909112431	0.46646643515401304
292	NM_006025	0.0008137236969562307	0.0008137236969562307	0.46728015885096924
293	NM_001645	0.0008123074736332202	0.0008123074736332202	0.46809246632460244
294	Contig55606_RC	0.0008118432251860658	0.0008118432251860658	0.4689043095497885
295	AL137540	0.0008115434455041391	0.0008115434455041391	0.46971585299529267
296	Contig28038_RC	0.0008114457498811755	0.0008114457498811755	0.47052729874517385
297	Contig24252_RC	0.0008099640908459721	0.0008099640908459721	0.47133726283601984
298	NM_004406	0.0008084495893254865	0.0008084495893254865	0.4721457124253453
299	hormonal	0.0008080528653204926	0.0008080528653204926	0.4729537652906658
300	NM_018530	0.0008054708745162714	0.0008054708745162714	0.47375923616518206
301	NM_001734	0.0008053962150073082	0.0008053962150073082	0.47456463238018937
302	NM_001979	0.0008048489908536495	0.0008048489908536495	0.475369481371043
303	Contig23108_RC	0.0008028333957148927	0.0008028333957148927	0.4761723147667579
304	NM_003714	0.0008020233029387183	0.0008020233029387183	0.47697433806969664
305	U83115	0.0008013974179283	0.0008013974179283	0.4777757354876249
306	NM_021147	0.0007972457784092965	0.0007972457784092965	0.4785729812660342
307	NM_006845	0.0007964153625215305	0.0007964153625215305	0.4793693966285557
308	NM_002963	0.0007954932011941121	0.0007954932011941121	0.4801648898297498
309	NM_003234	0.0007941893533981369	0.0007941893533981369	0.48095907918314795
310	Contig44010_RC	0.0007941296843546341	0.0007941296843546341	0.4817532088675026
311	NM_006138	0.0007933169525690357	0.0007933169525690357	0.4825465258200716
312	NM_006157	0.0007929090652069964	0.0007929090652069964	0.48333943488527864
313	NM_015507	0.0007910517952831811	0.0007910517952831811	0.4841304866805618
314	Contig55228_RC	0.0007896494164478243	0.0007896494164478243	0.4849201360970096
315	X66945	0.0007896243938115455	0.0007896243938115455	0.48570976049082115
316	NM_004351	0.0007886975524335899	0.0007886975524335899	0.48649845804325476
317	Contig39100_RC	0.0007880807192866987	0.0007880807192866987	0.48728653876254147
318	AB041269	0.0007878375132063833	0.0007878375132063833	0.48807437627574785
319	NM_000095	0.0007870839181104222	0.0007870839181104222	0.4888614601938583
320	Contig46918_RC	0.0007864666841819748	0.0007864666841819748	0.48964792687804026
321	Contig50913_RC	0.0007861326157968487	0.0007861326157968487	0.4904340594938371
322	S70004	0.0007861298344329652	0.0007861298344329652	0.4912201893282701
323	NM_000029	0.0007861060139260479	0.0007861060139260479	0.49200629534219614
324	NM_005544	0.0007860980426525144	0.0007860980426525144	0.49279239338484865
325	AF113007	0.0007854464442481673	0.0007854464442481673	0.4935778398290968
326	AL117452	0.0007848768422154536	0.0007848768422154536	0.49436271667131226
327	Contig53968_RC	0.0007843326854415851	0.0007843326854415851	0.49514704935675385
328	NM_002449	0.0007835907581380348	0.0007835907581380348	0.4959306401148919
329	NM_001853	0.0007824956342178705	0.0007824956342178705	0.4967131357491098
330	NM_003248	0.0007816403156952396	0.0007816403156952396	0.497494776064805
331	NM_001878	0.0007810818511450652	0.0007810818511450652	0.4982758579159501
332	NM_018942	0.0007809582601173846	0.0007809582601173846	0.49905681617606745
333	NM_006823	0.0007808037552211481	0.0007808037552211481	0.4998376199312886
334	NM_001797	0.0007790880499107656	0.0007790880499107656	0.5006167079811994
335	Contig30384_RC	0.0007760014510395236	0.0007760014510395236	0.5013927094322389
336	NM_018952	0.0007747881143002663	0.0007747881143002663	0.5021674975465392
337	NM_021076	0.000774068216848782	0.000774068216848782	0.502941565763388
338	NM_000421	0.0007724175359158843	0.0007724175359158843	0.5037139832993038
339	Contig27800_RC	0.000772097154499424	0.000772097154499424	0.5044860804538033
340	NM_004792	0.0007713658131663862	0.0007713658131663862	0.5052574462669697
341	NM_016249	0.0007708539499195578	0.0007708539499195578	0.5060283002168893
342	Contig41453_RC	0.0007697138484197927	0.0007697138484197927	0.5067980140653091
343	Contig56503_RC	0.00076958667746099	0.00076958667746099	0.5075676007427701
344	NM_002147	0.0007684625513687823	0.0007684625513687823	0.5083360632941388
345	NM_021127	0.000768347404277471	0.000768347404277471	0.5091044106984163
346	AB014534	0.0007664602043723962	0.0007664602043723962	0.5098708709027887
347	Contig29982_RC	0.0007662854566537941	0.0007662854566537941	0.5106371563594425
348	NM_005727	0.0007656876639532666	0.0007656876639532666	0.5114028440233958
349	NM_007117	0.0007651968769609916	0.0007651968769609916	0.5121680409003567
350	NM_017786	0.0007640767423352961	0.0007640767423352961	0.512932117642692
351	NM_000362	0.0007624062605285562	0.0007624062605285562	0.5136945239032206
352	Contig375_RC	0.0007620820929306445	0.0007620820929306445	0.5144566059961512
353	Contig44519_RC	0.0007613958543107861	0.0007613958543107861	0.515218001850462
354	Contig46301_RC	0.0007612585838683013	0.0007612585838683013	0.5159792604343303
355	AL359053	0.0007585142122906145	0.0007585142122906145	0.5167377746466209
356	NM_005319	0.0007581276468398259	0.0007581276468398259	0.5174959022934607
357	U46752	0.0007570945608468661	0.0007570945608468661	0.5182529968543075
358	NM_002443	0.0007558012698496979	0.0007558012698496979	0.5190087981241571
359	Y14737	0.0007554785973549567	0.0007554785973549567	0.519764276721512
360	Contig53007_RC	0.0007530782137533772	0.0007530782137533772	0.5205173549352654
361	Contig31295_RC	0.0007528846166026042	0.0007528846166026042	0.521270239551868
362	Contig51994_RC	0.0007515458348459637	0.0007515458348459637	0.522021785386714
363	NM_020411	0.0007512654157062867	0.0007512654157062867	0.5227730508024202
364	Contig6612_RC	0.0007503541680276151	0.0007503541680276151	0.5235234049704478
365	AL109791	0.0007471046677350936	0.0007471046677350936	0.5242705096381829
366	Contig27120_RC	0.0007470802909077644	0.0007470802909077644	0.5250175899290906
367	NM_004415	0.0007469684904988652	0.0007469684904988652	0.5257645584195895
368	NM_005586	0.0007465172613574286	0.0007465172613574286	0.5265110756809469
369	NM_002245	0.0007464861567059623	0.0007464861567059623	0.5272575618376528
370	NM_002478	0.0007459630091834748	0.0007459630091834748	0.5280035248468363
371	NM_000930	0.0007422956355874674	0.0007422956355874674	0.5287458204824238
372	Contig30045_RC	0.0007418533563070807	0.0007418533563070807	0.5294876738387309
373	Contig14812_RC	0.0007411859843397033	0.0007411859843397033	0.5302288598230706
374	AL137567	0.0007383846420973484	0.0007383846420973484	0.5309672444651679
